User;Name;Date;changes
-Strogoff-;Corps_législatif_(Consulat_et_Premier_Empire);13/06/2008 12:37;30
Estebanlenormand;Antoine_Alexandre_Hanicque;14/06/2008 07:48;1558
-Strogoff-;André_Joseph_Abrial;15/06/2008 01:12;113
Kropotkine 113;Antoine_Alexandre_Hanicque;15/06/2008 02:24;53
-Strogoff-;Achille_Libéral_Treilhard;15/06/2008 03:41;32
-Strogoff-;Charles_Antoine_Chasset;15/06/2008 06:52;17
24.202.0.195;Bonnet_phrygien;15/06/2008 10:05;102
-Strogoff-;Corps_législatif_(Consulat_et_Premier_Empire);16/06/2008 06:19;23
Clémentsf;1er_régiment_de_dragons;16/06/2008 06:47;4
-Strogoff-;Loi_du_28_pluviôse_an_VIII;16/06/2008 06:49;113
-Strogoff-;Conspiration_des_poignards;16/06/2008 06:50;69
Zetud;Camille_Borghèse;16/06/2008 09:25;29
-Strogoff-;Antoine_Alexandre_Hanicque;16/06/2008 10:04;44
-Strogoff-;Bataille_de_Cholet;17/06/2008 08:51;34
Albambot;Alexandre_François_Marie_de_Beauharnais;17/06/2008 09:26;32
PierreEG;Complot_de_l'Œillet;18/06/2008 07:10;17
PierreEG;Conseil_exécutif_(Révolution_française);18/06/2008 07:14;17
PierreEG;Conspiration_de_Bicêtre;18/06/2008 07:14;17
-Strogoff-;Benjamin_Zix;18/06/2008 07:29;91
PierreEG;Bien_national;18/06/2008 09:59;35
PierreEG;Certificat_de_civisme;18/06/2008 09:59;57
-Strogoff-;Camille_Borghèse;18/06/2008 12:53;46
Kirtap;Carle_Vernet;19/06/2008 07:37;126
Jaucourt;Bien_national;19/06/2008 09:47;44
HerculeBot;Benjamin_Zix;20/06/2008 06:58;9
-Strogoff-;Antoine_Alexandre_Hanicque;20/06/2008 10:17;3
Jaucourt;Bataille_de_Cholet;20/06/2008 10:24;15
-Strogoff-;Bonnet_phrygien;22/06/2008 01:15;34
-Strogoff-;Bonnet_phrygien;22/06/2008 01:15;11
-Strogoff-;Contributions_directes;22/06/2008 05:45;84
-Strogoff-;Cocarde_tricolore;22/06/2008 06:04;13
-Strogoff-;Accapareurs;22/06/2008 06:09;13
-Strogoff-;Blancs_(Révolution_française);22/06/2008 06:14;13
-Strogoff-;Citoyen_actif;22/06/2008 06:18;11
Chaoborus;Armée_de_l'Ouest;22/06/2008 11:08;4
FHd;Augustin-Jean-Charles_Clément;25/06/2008 08:40;97
Khaerr;Chouans_!;25/06/2008 10:59;47
PierreEG;Charles_Antoine_Chasset;25/06/2008 11:33;25
Thijs!bot;Alexandre_François_Marie_de_Beauharnais;26/06/2008 02:37;47
Khaerr;Bataille_de_Cholet;27/06/2008 10:42;99
Badmood;13e_régiment_de_hussards;29/06/2008 04:10;432
Badmood;12e_régiment_de_hussards;29/06/2008 08:04;356
Mro;11e_régiment_de_hussards_(France);30/06/2008 01:06;512
82.225.234.108;Bonnet_phrygien;30/06/2008 03:57;133
PierreEG;Antoine_François_Péré;30/06/2008 08:00;20
MelancholieBot;Camille_Borghèse;04/07/2008 05:39;41
-Strogoff-;Carle_Vernet;04/07/2008 09:03;17
343KKT Kintaro;Bonnet_phrygien;04/07/2008 09:19;4
Sebleouf;Charles_Antoine_Chasset;04/07/2008 09:57;38
Thijs!bot;Camille_Borghèse;05/07/2008 12:01;41
Jaucourt;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;06/07/2008 07:02;374
Épiméthée;11e_régiment_de_hussards_(France);07/07/2008 09:30;0
Ir4ubot;Armée_de_l'Ouest;08/07/2008 09:01;5
Dinkley;Cocarde_tricolore;08/07/2008 11:31;77
Épiméthée;11e_régiment_de_hussards_(France);09/07/2008 05:56;116
Épiméthée;11e_régiment_de_hussards_(France);09/07/2008 05:56;8
Dinkley;Cocarde_tricolore;10/07/2008 06:31;101
Dinkley;Cocarde_tricolore;10/07/2008 06:31;1
Sanao;Cocarde_tricolore;10/07/2008 07:54;1613
Ir4ubot;Complot_révolutionnaire_nantais_contre_les_modérés;10/07/2008 08:32;5
Ir4ubot;Conspiration_de_Bicêtre;10/07/2008 08:37;5
89.3.211.202;Antoine_Banassat;12/07/2008 01:14;37
Ga-massoni;12e_régiment_de_hussards;13/07/2008 04:32;35
Ga-massoni;12e_régiment_de_hussards;13/07/2008 04:46;896
Ga-massoni;12e_régiment_de_hussards;13/07/2008 04:47;33
Ga-massoni;12e_régiment_de_hussards;13/07/2008 04:49;50
Ga-massoni;12e_régiment_de_hussards;13/07/2008 05:00;723
Ga-massoni;12e_régiment_de_hussards;13/07/2008 05:07;4
Lykos;Antoine_Banassat;13/07/2008 08:07;30
80.12.121.197;12e_régiment_de_hussards;14/07/2008 06:40;8
GillesC;Cocarde_tricolore;18/07/2008 04:35;24
MelancholieBot;Bonnet_phrygien;19/07/2008 07:47;11
Jotun;Coup_d'État_du_18_fructidor_an_V;19/07/2008 10:03;24
90.22.102.140;Corps_législatif_(Consulat_et_Premier_Empire);21/07/2008 08:07;5
Dinkley;Cocarde_tricolore;23/07/2008 08:19;2238
Dinkley;Cocarde_tricolore;23/07/2008 08:25;39
Dinkley;Adoption_par_Louis_XVI_de_la_cocarde_tricolore;23/07/2008 08:26;1699
